,age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,income_binary,capital,continent
12543,38,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,0,0,North America
5496,43,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0,0,North America
10235,47,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,40,0,0,North America
18121,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,7688,North America
13967,20,Private,HS-grad,Never-married,Prof-specialty,Other-relative,White,Female,40,0,0,North America
12396,49,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,60,0,0,North America
2955,59,Private,11th,Divorced,Adm-clerical,Unmarried,White,Female,40,0,0,North America
24463,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55,0,0,North America
26860,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
12432,47,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,0,0,North America
6427,54,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
24782,37,Private,5th-6th,Never-married,Machine-op-inspct,Unmarried,White,Female,40,0,0,Latin America & Caribbean
29097,51,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,0,0,North America
25503,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,20,0,0,North America
230,42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,0,0,North America
13243,59,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,0,North America
27597,48,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1,7688,North America
5391,37,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,85,0,0,Latin America & Caribbean
6455,32,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,45,0,0,North America
7801,26,Private,HS-grad,Separated,Tech-support,Own-child,White,Female,40,0,0,North America
9801,31,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,0,0,North America
17716,25,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,Latin America & Caribbean
2762,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,43,0,0,North America
17104,51,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,40,1,0,North America
5980,36,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
22833,52,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,0,0,North America
25768,34,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1,0,North America
19376,23,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,0,0,Latin America & Caribbean
29719,48,Private,9th,Widowed,Transport-moving,Unmarried,White,Male,40,1,0,North America
13033,40,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,30,0,0,East Asia & Pacific
3473,33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,66,0,0,North America
1553,19,Private,HS-grad,Never-married,Sales,Own-child,White,Male,50,0,0,North America
15970,52,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,45,0,0,North America
11449,29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,60,0,0,Europe & Central Asia
7886,19,Private,Some-college,Married-spouse-absent,Sales,Own-child,White,Female,40,0,-1602,North America
20758,31,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,55,0,0,North America
20585,53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,72,0,3103,North America
23504,44,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,0,0,Latin America & Caribbean
4540,25,Private,Masters,Separated,Other-service,Own-child,White,Female,40,0,0,North America
10654,27,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,-1887,North America
18872,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0,4064,North America
25623,30,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,50,0,3325,North America
22293,49,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,35,0,0,North America
20196,30,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,25,0,0,North America
21667,31,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1,0,North America
27272,41,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
23142,53,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,0,North America
28169,61,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,0,0,North America
9213,25,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,Latin America & Caribbean
18941,63,Private,Preschool,Married-civ-spouse,Prof-specialty,Husband,Other,Male,30,0,0,Latin America & Caribbean
25864,36,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Male,40,0,0,North America
1901,32,Private,HS-grad,Never-married,Priv-house-serv,Unmarried,White,Female,40,0,0,Latin America & Caribbean
14375,62,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,30,0,0,North America
13610,51,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,50,1,7298,North America
29336,24,State-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,40,0,0,North America
10784,49,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,0,-1669,North America
9300,71,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,1,0,North America
1336,22,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,40,0,0,North America
10475,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
13722,34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,38,0,-1408,North America
6024,26,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,45,1,0,North America
7840,35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,1,0,East Asia & Pacific
27673,40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,50,0,0,North America
1470,46,State-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,0,0,North America
20972,64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,1,0,North America
11096,37,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,55,0,0,North America
8735,23,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,25,0,0,North America
2903,21,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,40,0,0,North America
25687,30,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Black,Female,25,0,0,North America
24064,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
17843,54,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1,0,North America
16340,62,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,5,0,0,North America
1642,66,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,40,0,0,Latin America & Caribbean
22224,59,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Male,48,1,0,North America
25701,44,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,45,1,0,North America
29208,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,0,0,North America
5843,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0,0,North America
10062,48,State-gov,Some-college,Divorced,Other-service,Own-child,White,Male,40,0,0,North America
25361,42,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,1,0,North America
3494,19,Private,11th,Never-married,Other-service,Other-relative,White,Male,20,0,0,North America
6108,24,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,55,0,0,Latin America & Caribbean
2362,19,Private,10th,Never-married,Sales,Unmarried,Black,Female,40,0,0,North America
23460,60,Private,Assoc-voc,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,1,0,North America
22930,33,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
29368,58,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,48,0,0,North America
18849,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,North America
14919,48,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,44,0,0,North America
6717,35,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,1,0,Europe & Central Asia
13827,32,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
4794,20,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,20,0,0,North America
2133,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
19985,35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0,0,North America
21897,32,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Black,Female,35,0,0,North America
19340,46,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1,0,North America
26921,48,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,0,0,North America
7136,42,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,40,1,0,North America
4989,48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
8295,42,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,43,1,0,North America
13999,35,Private,10th,Widowed,Other-service,Not-in-family,Black,Female,40,0,-1980,North America
1215,55,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,24,1,0,North America
10533,41,Self-emp-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,55,0,0,North America
15208,59,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
4181,33,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
10009,24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,0,0,North America
21755,51,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,40,0,0,North America
9027,57,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,3103,North America
28892,75,Self-emp-inc,Some-college,Widowed,Sales,Not-in-family,White,Male,40,1,0,North America
22636,35,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
18783,52,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1,0,North America
11417,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,1,0,North America
27689,60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,0,North America
1715,36,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,48,0,0,North America
2485,19,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Male,50,0,0,North America
12357,20,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,0,0,North America
8476,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,North America
11237,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,1,3103,North America
14983,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
25438,31,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
24156,55,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
11715,53,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1,7298,North America
23223,21,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,20,0,0,North America
9538,43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1,0,North America
19907,20,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,10,0,0,North America
19549,60,Private,7th-8th,Divorced,Machine-op-inspct,Unmarried,White,Female,40,0,0,North America
23305,33,Private,7th-8th,Never-married,Farming-fishing,Not-in-family,White,Male,40,1,0,Latin America & Caribbean
16119,21,Private,11th,Never-married,Craft-repair,Own-child,White,Male,45,0,0,North America
5662,39,Self-emp-inc,Bachelors,Married-spouse-absent,Sales,Not-in-family,White,Male,40,0,0,North America
25366,26,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
12848,18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25,0,0,North America
29319,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
11625,29,Private,Assoc-voc,Never-married,Priv-house-serv,Own-child,White,Female,40,0,0,North America
5034,25,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,42,0,4416,North America
4140,35,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,60,0,0,North America
10285,39,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,42,1,-2258,North America
2851,46,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,99999,North America
1889,18,Private,11th,Never-married,Other-service,Other-relative,Black,Male,20,0,0,North America
24066,26,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,1,0,North America
29152,18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,25,0,0,North America
15777,30,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
14420,29,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,60,0,0,North America
18483,59,Local-gov,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
14518,25,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,40,0,0,North America
23981,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,70,0,0,North America
26156,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,1,0,North America
21934,23,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,30,0,0,North America
17291,29,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,40,0,0,North America
3946,30,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,North America
27006,43,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,40,0,0,North America
3482,53,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
6757,35,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,25,0,0,North America
25647,34,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,40,0,0,North America
2918,58,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,45,0,0,North America
4104,30,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,0,0,South Asia
11352,24,Private,Bachelors,Never-married,Tech-support,Own-child,White,Male,40,0,0,North America
10370,70,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,0,10566,North America
936,48,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
5068,43,Local-gov,Bachelors,Divorced,Prof-specialty,Own-child,White,Female,39,0,0,North America
30040,41,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,32,0,0,North America
21022,76,Local-gov,9th,Married-civ-spouse,Other-service,Husband,White,Male,30,0,0,North America
14717,43,Federal-gov,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,53,0,0,North America
3735,33,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40,0,914,Europe & Central Asia
752,48,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,Male,40,0,0,North America
21558,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
28211,24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,25,0,0,North America
24624,35,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,45,0,0,Europe & Central Asia
8225,26,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,50,0,0,North America
23202,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0,0,North America
14685,22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,98,0,0,North America
13961,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1,-1977,North America
11403,18,Private,10th,Never-married,Sales,Other-relative,Black,Female,40,0,0,North America
12417,46,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,0,0,North America
3548,54,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1,15024,North America
14937,43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
23162,28,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
19966,48,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,7688,North America
19491,25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
23553,53,Private,HS-grad,Widowed,Craft-repair,Unmarried,White,Male,40,1,0,North America
13377,40,Self-emp-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,0,North America
17395,30,Federal-gov,HS-grad,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,48,0,0,North America
1147,32,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,40,0,0,North America
24584,59,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1,0,North America
10950,52,Private,Assoc-acdm,Separated,Prof-specialty,Not-in-family,White,Female,50,0,0,North America
16316,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,72,0,0,North America
12033,28,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40,0,0,North America
23378,23,Private,Preschool,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,40,0,0,East Asia & Pacific
9132,43,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,50,0,0,North America
27413,27,Private,Assoc-voc,Never-married,Craft-repair,Other-relative,White,Male,40,0,0,North America
22934,17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,20,0,0,Latin America & Caribbean
24329,43,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,60,0,0,North America
4421,26,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,1,0,North America
6169,57,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
4844,54,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
9704,39,Federal-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,0,-1741,North America
5460,24,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,20,0,0,North America
20105,33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0,0,North America
30160,52,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1,15024,North America
22627,38,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,24,0,0,North America
22464,35,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,0,North America
14544,56,Self-emp-not-inc,Masters,Divorced,Sales,Not-in-family,White,Male,60,0,-1876,North America
21311,27,Private,Bachelors,Never-married,Handlers-cleaners,Unmarried,White,Male,35,0,0,North America
27697,32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,0,North America
17976,46,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,70,0,0,North America
18001,25,Private,Bachelors,Never-married,Other-service,Own-child,White,Male,40,0,0,North America
4058,64,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,18,0,0,North America
27839,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
19487,22,Private,Some-college,Never-married,Other-service,Own-child,White,Female,15,0,0,North America
24439,23,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,0,0,North America
12578,38,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,35,0,0,North America
27794,35,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,Black,Female,55,0,0,North America
16404,62,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,0,North America
12540,57,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,0,0,North America
29485,43,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Other,Male,40,1,-1887,North America
19912,28,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,35,0,0,North America
5971,29,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,40,0,0,North America
4156,31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
9517,51,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
7880,22,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,40,0,0,North America
1045,46,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
3308,41,Self-emp-not-inc,Some-college,Separated,Craft-repair,Not-in-family,White,Male,40,0,0,North America
3566,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1,0,North America
23234,53,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,Europe & Central Asia
10352,37,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1,0,North America
16777,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
11491,49,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1,0,North America
8457,23,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,0,0,North America
22840,23,Private,Some-college,Never-married,Exec-managerial,Own-child,Other,Male,24,0,0,Latin America & Caribbean
15746,52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
24852,36,Local-gov,Some-college,Separated,Adm-clerical,Own-child,Black,Male,40,0,0,North America
24571,33,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,0,North America
7912,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,0,North America
9240,21,Private,Some-college,Never-married,Transport-moving,Own-child,Black,Male,40,0,0,North America
9977,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
1530,52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
28685,45,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,3103,North America
27146,30,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,50,1,4787,North America
6149,51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
9331,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,20,0,0,North America
6744,23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,20,0,0,North America
30042,51,Local-gov,Doctorate,Divorced,Exec-managerial,Not-in-family,White,Female,45,1,0,North America
13842,21,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,35,0,0,North America
26111,47,Private,Bachelors,Widowed,Priv-house-serv,Unmarried,White,Female,35,1,25236,North America
3284,37,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99,1,0,North America
25579,36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,0,North America
8049,22,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,40,0,0,North America
3658,22,Private,Some-college,Never-married,Protective-serv,Own-child,White,Male,25,0,0,North America
12299,31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,0,0,North America
6965,28,Local-gov,HS-grad,Never-married,Other-service,Own-child,Black,Male,30,0,0,North America
4343,55,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
5094,37,Private,Some-college,Separated,Other-service,Unmarried,White,Female,40,0,0,North America
22885,40,Private,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,40,0,0,North America
28325,27,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0,-1902,North America
21238,24,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40,0,0,North America
22807,52,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,1,7298,North America
5705,49,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
6802,31,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,0,0,North America
28556,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,24,0,0,North America
23182,33,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
25231,50,Private,10th,Married-civ-spouse,Other-service,Husband,Black,Male,40,0,0,North America
26499,24,Self-emp-not-inc,HS-grad,Separated,Other-service,Unmarried,White,Female,50,0,0,North America
6865,37,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,60,0,0,North America
11072,53,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,50,1,8614,Europe & Central Asia
12923,30,Private,HS-grad,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,30,0,0,North America
12042,57,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,1,0,North America
9089,30,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,40,0,0,North America
26529,26,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,Male,40,0,0,North America
29521,34,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,1,0,North America
12110,17,Private,11th,Never-married,Priv-house-serv,Own-child,White,Female,24,0,0,North America
21138,33,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,30,1,99999,North America
10146,50,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,0,North America
17102,51,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,-1902,North America
22491,29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40,0,0,North America
14921,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,0,North America
8211,44,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,50,0,0,North America
10747,18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,15,0,0,North America
17147,25,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,Latin America & Caribbean
23492,30,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
15631,23,Private,Bachelors,Never-married,Tech-support,Not-in-family,Black,Female,45,0,0,North America
19913,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0,0,North America
